gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id,date
0012400025,1610612748,Miami,Heat,MIA,heat,1642389,Zyon,Pullin,Z. Pullin,zyon-pullin,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0012400025,2024-10-16
0012400025,1610612748,Miami,Heat,MIA,heat,1626196,Josh,Richardson,J. Richardson,josh-richardson,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0012400025,2024-10-16
0012400025,1610612748,Miami,Heat,MIA,heat,1642514,Warren,Washington,W. Washington,warren-washington,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0012400025,2024-10-16
0012400059,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630183,Jaden,McDaniels,J. McDaniels,jaden-mcdaniels,F,,,23:15,4,6,0.667,2,2,1.0,2,2,1.0,3,1,4,5,0,0,2,2,12,-9.0,0012400059,2024-10-16
0012400059,1610612750,Minnesota,Timberwolves,MIN,timberwolves,203944,Julius,Randle,J. Randle,julius-randle,F,,,26:17,6,12,0.5,0,0,0.0,3,4,0.75,1,5,6,5,1,0,2,0,15,-5.0,0012400059,2024-10-16
0012400059,1610612750,Minnesota,Timberwolves,MIN,timberwolves,203497,Rudy,Gobert,R. Gobert,rudy-gobert,C,,,27:22,5,8,0.625,0,0,0.0,3,3,1.0,3,14,17,0,1,0,1,3,13,-18.0,0012400059,2024-10-16
0012400059,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630162,Anthony,Edwards,A. Edwards,anthony-edwards,G,,,30:15,6,23,0.261,3,16,0.188,1,1,1.0,0,3,3,3,0,0,2,3,16,-11.0,0012400059,2024-10-16
0012400059,1610612750,Minnesota,Timberwolves,MIN,timberwolves,201144,Mike,Conley,M. Conley,mike-conley,G,,,17:05,1,5,0.2,1,4,0.25,0,0,0.0,1,2,3,2,0,0,1,1,3,-1.0,0012400059,2024-10-16
0012400059,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1628978,Donte,DiVincenzo,D. DiVincenzo,donte-divincenzo,,,,27:55,7,17,0.412,3,13,0.231,0,0,0.0,0,2,2,5,1,0,1,0,17,0.0,0012400059,2024-10-16
0012400059,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1629638,Nickeil,Alexander-Walker,N. Alexander-Walker,nickeil-alexander-walker,,,,21:35,2,8,0.25,2,5,0.4,2,2,1.0,3,2,5,2,1,0,1,0,8,0.0,0012400059,2024-10-16
0012400059,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1631169,Josh,Minott,J. Minott,josh-minott,,,,21:53,7,10,0.7,3,4,0.75,1,1,1.0,1,2,3,0,1,1,1,1,18,14.0,0012400059,2024-10-16
0012400059,1610612750,Minnesota,Timberwolves,MIN,timberwolves,204060,Joe,Ingles,J. Ingles,joe-ingles,,,,12:15,1,2,0.5,1,2,0.5,0,0,0.0,1,2,3,3,1,0,1,3,3,7.0,0012400059,2024-10-16
0012400059,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630568,Luka,Garza,L. Garza,luka-garza,,,,14:31,5,7,0.714,1,3,0.333,0,0,0.0,0,3,3,1,0,1,0,4,11,14.0,0012400059,2024-10-16
0012400059,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1642265,Rob,Dillingham,R. Dillingham,rob-dillingham,,,,5:51,0,3,0.0,0,1,0.0,0,0,0.0,0,2,2,4,0,0,1,0,0,0.0,0012400059,2024-10-16
0012400059,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630545,Terrence,Shannon Jr.,T. Shannon Jr.,terrence-shannon-jr,,,,5:51,0,1,0.0,0,1,0.0,2,2,1.0,0,1,1,0,0,0,1,0,2,0.0,0012400059,2024-10-16
0012400059,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1628408,PJ,Dozier,P. Dozier,pj-dozier,,,,5:51,1,1,1.0,1,1,1.0,2,2,1.0,0,1,1,1,1,0,0,1,5,0.0,0012400059,2024-10-16
0012400059,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1641740,Jaylen,Clark,J. Clark,jaylen-clark,,,,0:04,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1.0,0012400059,2024-10-16
0012400059,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1628966,Keita,Bates-Diop,K. Bates-Diop,keita-bates-diop,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0012400059,2024-10-16
0012400059,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1642399,Jesse,Edwards,J. Edwards,jesse-edwards,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0012400059,2024-10-16
0012400059,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1631159,Leonard,Miller,L. Miller,leonard-miller,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0012400059,2024-10-16
0012400059,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630227,Daishen,Nix,D. Nix,daishen-nix,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0012400059,2024-10-16
0012400059,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630647,Eugene,Omoruyi,E. Omoruyi,eugene-omoruyi,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0012400059,2024-10-16
0012400059,1610612741,Chicago,Bulls,CHI,bulls,203897,Zach,LaVine,Z. LaVine,zach-lavine,F,,,30:53,5,11,0.455,2,5,0.4,7,7,1.0,1,4,5,4,1,0,2,1,19,4.0,0012400059,2024-10-16
0012400059,1610612741,Chicago,Bulls,CHI,bulls,1630172,Patrick,Williams,P. Williams,patrick-williams,F,,,26:27,5,8,0.625,2,4,0.5,0,0,0.0,0,6,6,1,0,0,3,1,12,8.0,0012400059,2024-10-16
0012400059,1610612741,Chicago,Bulls,CHI,bulls,202696,Nikola,Vučević,N. Vučević,nikola-vučević,C,,,29:42,7,13,0.538,2,3,0.667,1,2,0.5,2,10,12,4,3,0,0,1,17,12.0,0012400059,2024-10-16
0012400059,1610612741,Chicago,Bulls,CHI,bulls,1629632,Coby,White,C. White,coby-white,G,,,31:16,6,9,0.667,5,7,0.714,6,6,1.0,0,2,2,4,0,0,3,3,23,10.0,0012400059,2024-10-16
0012400059,1610612741,Chicago,Bulls,CHI,bulls,1630581,Josh,Giddey,J. Giddey,josh-giddey,G,,,27:33,1,11,0.091,1,5,0.2,1,2,0.5,0,3,3,9,0,3,2,1,4,-5.0,0012400059,2024-10-16
0012400059,1610612741,Chicago,Bulls,CHI,bulls,1628366,Lonzo,Ball,L. Ball,lonzo-ball,,,,15:07,4,6,0.667,2,4,0.5,0,0,0.0,0,1,1,1,1,1,0,0,10,6.0,0012400059,2024-10-16
0012400059,1610612741,Chicago,Bulls,CHI,bulls,1628470,Torrey,Craig,T. Craig,torrey-craig,,,,21:33,3,6,0.5,1,3,0.333,0,0,0.0,1,2,3,1,0,0,1,2,7,-6.0,0012400059,2024-10-16
0012400059,1610612741,Chicago,Bulls,CHI,bulls,1629659,Talen,Horton-Tucker,T. Horton-Tucker,talen-horton-tucker,,,,25:11,7,15,0.467,2,5,0.4,1,2,0.5,2,2,4,5,0,0,1,2,17,-9.0,0012400059,2024-10-16
0012400059,1610612741,Chicago,Bulls,CHI,bulls,1630188,Jalen,Smith,J. Smith,jalen-smith,,,,18:04,4,8,0.5,0,3,0.0,2,3,0.667,1,7,8,3,1,0,1,6,10,-11.0,0012400059,2024-10-16
0012400059,1610612741,Chicago,Bulls,CHI,bulls,1628975,Jevon,Carter,J. Carter,jevon-carter,,,,8:09,2,2,1.0,1,1,1.0,1,2,0.5,0,0,0,0,0,1,0,0,6,0.0,0012400059,2024-10-16
0012400059,1610612741,Chicago,Bulls,CHI,bulls,1630537,Chris,Duarte,C. Duarte,chris-duarte,,,,5:51,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,0,1,0,1,0,0,0.0,0012400059,2024-10-16
0012400059,1610612741,Chicago,Bulls,CHI,bulls,1641766,Adama,Sanogo,A. Sanogo,adama-sanogo,,,,0:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0012400059,2024-10-16
0012400059,1610612741,Chicago,Bulls,CHI,bulls,1630569,DJ,Steward,D. Steward,dj-steward,,,,0:14,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1.0,0012400059,2024-10-16
0012400059,1610612741,Chicago,Bulls,CHI,bulls,1641931,Onuralp,Bitim,O. Bitim,onuralp-bitim,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0012400059,2024-10-16
0012400059,1610612741,Chicago,Bulls,CHI,bulls,1630604,E.J.,Liddell,E. Liddell,ej-liddell,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0012400059,2024-10-16
0012400059,1610612741,Chicago,Bulls,CHI,bulls,1631254,Kenneth,Lofton Jr.,K. Lofton Jr.,kenneth-lofton-jr,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0012400059,2024-10-16
0012400060,15025,Ratiopharm,Ulm,ULM,ulm,196295092,Justinian,Jessup,J. Jessup,justinian-jessup,F,,,36:03,5,14,0.357,3,8,0.375,0,0,0.0,2,5,7,3,1,0,0,0,13,-3.0,0012400060,2024-10-16
0012400060,15025,Ratiopharm,Ulm,ULM,ulm,196295093,Noa,Essengue,N. Essengue,noa-essengue,F,,,34:01,6,14,0.429,3,6,0.5,5,6,0.833,3,5,8,3,2,0,3,5,20,-13.0,0012400060,2024-10-16
0012400060,15025,Ratiopharm,Ulm,ULM,ulm,196295095,Philipp,Herkenhoff,P. Herkenhoff,philipp-herkenhoff,C,,,23:21,2,6,0.333,2,5,0.4,0,0,0.0,0,2,2,4,0,0,1,3,6,2.0,0012400060,2024-10-16
0012400060,15025,Ratiopharm,Ulm,ULM,ulm,196295091,Alfonso ,Plummer,A. Plummer,alfonso--plummer,G,,,30:40,5,14,0.357,3,10,0.3,0,0,0.0,1,2,3,4,2,0,2,0,13,-4.0,0012400060,2024-10-16
0012400060,15025,Ratiopharm,Ulm,ULM,ulm,196295100,Ben,Saraf,B. Saraf,ben-saraf,G,,,33:10,6,14,0.429,3,5,0.6,1,1,1.0,0,1,1,2,2,0,4,3,16,-8.0,0012400060,2024-10-16
0012400060,15025,Ratiopharm,Ulm,ULM,ulm,196295088,Nelson,Weidemann,N. Weidemann,nelson-weidemann,,,,15:07,2,5,0.4,1,1,1.0,2,2,1.0,0,1,1,1,1,0,1,4,7,-16.0,0012400060,2024-10-16
0012400060,15025,Ratiopharm,Ulm,ULM,ulm,196295094,Nicolas,Bretzel,N. Bretzel,nicolas-bretzel,,,,8:38,1,3,0.333,0,1,0.0,0,0,0.0,1,4,5,0,0,0,1,1,2,-16.0,0012400060,2024-10-16
0012400060,15025,Ratiopharm,Ulm,ULM,ulm,196295089,Marcio,Santos,M. Santos,marcio-santos,,,,21:16,2,2,1.0,1,1,1.0,4,4,1.0,1,1,2,1,0,1,2,5,9,6.0,0012400060,2024-10-16
0012400060,15025,Ratiopharm,Ulm,ULM,ulm,196295098,Thomas,Klepeisz,T. Klepeisz,thomas-klepeisz,,,,15:35,3,7,0.429,3,6,0.5,0,0,0.0,0,1,1,4,1,0,0,2,9,0.0,0012400060,2024-10-16
0012400060,15025,Ratiopharm,Ulm,ULM,ulm,196295090,Tobias,Jensen,T. Jensen,tobias-jensen,,,,13:25,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,0,0,0,1,0,5,-2.0,0012400060,2024-10-16
0012400060,15025,Ratiopharm,Ulm,ULM,ulm,196295097,Alec,Anigbata,A. Anigbata,alec-anigbata,,,,8:44,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0,-1.0,0012400060,2024-10-16
0012400060,15025,Ratiopharm,Ulm,ULM,ulm,196295099,Karim,Jallow,K. Jallow,karim-jallow,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0012400060,2024-10-16
0012400060,15025,Ratiopharm,Ulm,ULM,ulm,196295096,Isaiah,Roby,I. Roby,isaiah-roby,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0012400060,2024-10-16
0012400060,1610612757,Portland,Trail Blazers,POR,blazers,1641712,Rayan,Rupert,R. Rupert,rayan-rupert,F,,,36:16,4,8,0.5,0,3,0.0,3,5,0.6,0,4,4,1,1,1,5,1,11,15.0,0012400060,2024-10-16
0012400060,1610612757,Portland,Trail Blazers,POR,blazers,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,23:01,6,9,0.667,0,1,0.0,6,6,1.0,0,1,1,3,2,1,3,0,18,19.0,0012400060,2024-10-16
0012400060,1610612757,Portland,Trail Blazers,POR,blazers,1629028,Deandre,Ayton,D. Ayton,deandre-ayton,C,,,17:42,6,8,0.75,1,1,1.0,0,0,0.0,2,6,8,1,1,1,0,0,13,19.0,0012400060,2024-10-16
0012400060,1610612757,Portland,Trail Blazers,POR,blazers,1641739,Toumani,Camara,T. Camara,toumani-camara,G,,,35:07,5,15,0.333,1,3,0.333,4,4,1.0,4,6,10,4,1,1,3,4,15,-3.0,0012400060,2024-10-16
0012400060,1610612757,Portland,Trail Blazers,POR,blazers,1630703,Scoot,Henderson,S. Henderson,scoot-henderson,G,,,31:59,10,14,0.714,1,3,0.333,2,3,0.667,1,4,5,6,2,0,0,5,23,21.0,0012400060,2024-10-16
0012400060,1610612757,Portland,Trail Blazers,POR,blazers,1631200,Kris,Murray,K. Murray,kris-murray,,,,28:19,6,9,0.667,2,5,0.4,0,1,0.0,3,4,7,3,1,0,0,3,14,10.0,0012400060,2024-10-16
0012400060,1610612757,Portland,Trail Blazers,POR,blazers,1630625,Dalano,Banton,D. Banton,dalano-banton,,,,16:01,4,6,0.667,0,2,0.0,3,6,0.5,0,1,1,4,1,0,3,0,11,-10.0,0012400060,2024-10-16
0012400060,1610612757,Portland,Trail Blazers,POR,blazers,1631303,Justin,Minaya,J. Minaya,justin-minaya,,,,14:59,0,3,0.0,0,3,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,-10.0,0012400060,2024-10-16
0012400060,1610612757,Portland,Trail Blazers,POR,blazers,1642270,Donovan,Clingan,D. Clingan,donovan-clingan,,,,20:30,2,7,0.286,0,0,0.0,0,0,0.0,5,6,11,0,0,1,1,2,4,-8.0,0012400060,2024-10-16
0012400060,1610612757,Portland,Trail Blazers,POR,blazers,1641871,Duop,Reath,D. Reath,duop-reath,,,,9:05,0,3,0.0,0,3,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0.0,0012400060,2024-10-16
0012400060,1610612757,Portland,Trail Blazers,POR,blazers,1631121,Bryce,McGowens,B. McGowens,bryce-mcgowens,,,,3:19,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,2,-3.0,0012400060,2024-10-16
0012400060,1610612757,Portland,Trail Blazers,POR,blazers,1631386,Taze,Moore,T. Moore,taze-moore,,,,3:42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,5.0,0012400060,2024-10-16
0012400060,1610612757,Portland,Trail Blazers,POR,blazers,1628984,Devonte',Graham,D. Graham,devonte-graham,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0012400060,2024-10-16
